date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:23:02.4908838,0.879870771,0.460569672,0.974458213,0.346339548,0.196636312,-0.075900448,0.176138539,1
20.09.2015,13:23:02.4956136,0.925870019,0.460569672,0.974236834,0.346339548,0.19606767,-0.075694196,0.175622911,1
20.09.2015,13:23:02.5005466,0.921338513,0.460625372,0.974292179,0.339550148,0.195442164,-0.075591071,0.174901031,1
20.09.2015,13:23:02.5052568,0.923462442,0.460418039,0.974236834,0.351759278,0.194759794,-0.075591071,0.174282278,1
20.09.2015,13:23:02.5100400,0.930445219,0.460345388,0.974236834,0.344723389,0.194361745,-0.075694196,0.173560399,1
20.09.2015,13:23:02.5148162,0.894498032,0.460345388,0.974402868,0.344723389,0.193622511,-0.075797322,0.172941645,1
20.09.2015,13:23:02.5197668,0.944932006,0.460267506,0.974236834,0.346280282,0.192997005,-0.075797322,0.172322891,1
20.09.2015,13:23:02.5244592,0.882023333,0.460248084,0.974513558,0.350538705,0.192314635,-0.075900448,0.171601012,1
20.09.2015,13:23:02.5292658,0.934636032,0.460248084,0.974292179,0.350538705,0.191745993,-0.075797322,0.170982258,1
20.09.2015,13:23:02.5340212,0.89035233,0.460294695,0.974513558,0.341718552,0.191063623,-0.075591071,0.17046663,1
20.09.2015,13:23:02.5389302,0.931606661,0.460402045,0.974292179,0.34049553,0.190494981,-0.07538482,0.169951002,1
20.09.2015,13:23:02.5436576,0.899708321,0.460264221,0.974402868,0.350517299,0.190324389,-0.075281694,0.1695385,1
20.09.2015,13:23:02.5484266,0.889777853,0.460264221,0.974402868,0.350517299,0.190096932,-0.075281694,0.169332249,1
20.09.2015,13:23:02.5532952,0.922444406,0.460162134,0.974292179,0.339037042,0.190096932,-0.075178568,0.169229123,1
